sep=,
"Time","dt_sound_level_dB"
2022-03-17 07:19:00,58
2022-03-17 07:20:00,51
2022-03-17 07:21:00,55
2022-03-17 07:22:00,59
2022-03-17 07:23:00,51
2022-03-17 07:24:00,58
2022-03-17 07:25:00,62
2022-03-17 07:26:00,50
2022-03-17 07:27:00,58
2022-03-17 07:28:00,61
2022-03-17 07:29:00,55
2022-03-17 07:30:00,53
2022-03-17 07:31:00,61
2022-03-17 07:32:00,51
2022-03-17 07:33:00,56
2022-03-17 07:34:00,61
2022-03-17 07:35:00,51
2022-03-17 07:36:00,57
2022-03-17 07:37:00,65
2022-03-17 07:38:00,53
2022-03-17 07:39:00,54
2022-03-17 07:40:00,63
2022-03-17 07:41:00,54
2022-03-17 07:42:00,53
2022-03-17 07:43:00,62
2022-03-17 07:44:00,57
2022-03-17 07:45:00,56
2022-03-17 08:56:00,62
2022-03-17 08:57:00,53
2022-03-17 08:58:00,57
2022-03-17 08:59:00,61
2022-03-17 09:00:00,52
2022-03-17 09:01:00,56
2022-03-17 09:02:00,62
2022-03-17 09:03:00,53
2022-03-17 09:04:00,54
2022-03-17 09:05:00,62
2022-03-17 09:16:00,59
2022-03-17 09:17:00,52
2022-03-17 09:18:00,59
2022-03-17 09:19:00,62
2022-03-17 09:20:00,59
2022-03-17 09:21:00,63
2022-03-17 09:22:00,60
2022-03-17 09:23:00,52
2022-03-17 09:24:00,63
2022-03-17 09:25:00,62
2022-03-17 10:16:00,59
2022-03-17 10:17:00,59
2022-03-17 10:18:00,61
2022-03-17 10:19:00,58
2022-03-17 10:20:00,61
2022-03-17 10:21:00,62
2022-03-17 10:22:00,59
2022-03-17 10:23:00,62
2022-03-17 10:24:00,59
2022-03-17 10:25:00,63
2022-03-17 10:26:00,62
2022-03-17 10:27:00,62
2022-03-17 10:28:00,62
2022-03-17 10:29:00,60
2022-03-17 10:30:00,58
2022-03-17 10:31:00,62
2022-03-17 10:32:00,61
2022-03-17 10:33:00,64
2022-03-17 10:34:00,63
2022-03-17 10:35:00,60
2022-03-17 11:56:00,64
2022-03-17 11:57:00,61
2022-03-17 11:58:00,65
2022-03-17 11:59:00,64
2022-03-17 12:00:00,67
2022-03-17 12:01:00,66
2022-03-17 12:02:00,63
2022-03-17 12:03:00,62
2022-03-17 12:04:00,63
2022-03-17 12:05:00,65
2022-03-17 13:07:00,67
2022-03-17 13:08:00,66
2022-03-17 13:09:00,64
2022-03-17 13:10:00,62
2022-03-17 13:11:00,68
2022-03-17 13:12:00,60
2022-03-17 13:13:00,64
2022-03-17 13:14:00,69
2022-03-17 13:15:00,67
2022-03-17 13:16:00,62
2022-03-17 13:26:00,66
2022-03-17 13:27:00,67
2022-03-17 13:28:00,65
2022-03-17 13:29:00,65
2022-03-17 13:30:00,60
2022-03-17 13:31:00,66
2022-03-17 13:32:00,65
2022-03-17 13:33:00,69
2022-03-17 13:34:00,66
2022-03-17 13:35:00,69
2022-03-17 13:36:00,61
2022-03-17 13:37:00,65
2022-03-17 13:38:00,69
2022-03-17 13:39:00,68
2022-03-17 13:40:00,67
2022-03-17 13:41:00,65
2022-03-17 13:42:00,67
2022-03-17 13:43:00,60
2022-03-17 13:44:00,63
2022-03-17 13:45:00,65
2022-03-17 13:46:00,67
2022-03-17 13:47:00,67
2022-03-17 13:48:00,63
2022-03-17 13:49:00,66
2022-03-17 13:50:00,63
2022-03-17 13:51:00,64
2022-03-17 13:52:00,67
2022-03-17 13:53:00,67
2022-03-17 13:54:00,65
2022-03-17 13:55:00,65
2022-03-17 13:56:00,62
2022-03-17 13:57:00,62
2022-03-17 13:58:00,67
2022-03-17 13:59:00,66
2022-03-17 14:00:00,66
